% Model:              
% Version:            COMSOL 5.4.0.388
% Date:               Jun 13 2019, 17:55
% Dimension:          2
% Nodes:              2500
% Expressions:        2
% Description:        Displacement field, X component, Displacement field, Y component
% Length unit:        m
% X                       Y                        u (m)                    v (m)
0.51                      0.06900000000000002      0.020467141638490952     -0.04474092420125068
0.53                      0.06900000000000002      0.02085425958344818      -0.04462839196191681
0.55                      0.06900000000000002      0.021239658508114274     -0.04440419691879144
0.57                      0.06900000000000002      0.02162176503637234      -0.04406884646298641
0.59                      0.06900000000000002      0.02199944229187824      -0.043623747457313275
0.61                      0.06900000000000002      0.022371576699768463     -0.043069998090009484
0.63                      0.06900000000000002      0.022736441305867272     -0.04240980983094316
0.65                      0.06900000000000002      0.02309339115960153      -0.0416449754580359
0.67                      0.06900000000000002      0.023440241506820655     -0.04077833396384631
0.69                      0.06900000000000002      0.023776543522510712     -0.03981240103487909
0.71                      0.06900000000000002      0.024099848822525385     -0.03875036022015647
0.73                      0.06900000000000002      0.024409542207257166     -0.03759532497406926
0.75                      0.06900000000000002      0.02470289895283484      -0.036350264781455026
0.77                      0.06900000000000002      0.024978917461364047     -0.03501835505086308
0.79                      0.06900000000000002      0.025233742824987093     -0.033601253381405086
0.81                      0.06900000000000002      0.025466229082475512     -0.03210068991382203
0.83                      0.06900000000000002      0.02566933416025646      -0.030514474241352552
0.85                      0.06900000000000002      0.025840924946781064     -0.028839076317818076
0.87                      0.06900000000000002      0.025970724191697766     -0.027064015866593048
0.89                      0.06900000000000002      0.02604956105445426      -0.025167373550158557
0.91                      0.06900000000000002      0.02607600316663765      -0.023127653851584103
0.93                      0.06900000000000002      0.02604039605680068      -0.02088238741754432
0.95                      0.06900000000000002      0.025993813191270268     -0.01842972522593949
0.97                      0.06900000000000002      0.02604112768306076      -0.01574819941927471
0.99                      0.06900000000000002      0.02633699518153755      -0.013270610261193475
0.01                      0.07500000000000001      0.01470159874902445      -0.013595226740787081
0.03                      0.07500000000000001      0.015008160438301792     -0.015968423540127428
0.05                      0.07500000000000001      0.015078898431620451     -0.018506500924891575
0.07                      0.07500000000000001      0.015043849414583867     -0.020919930768177095
0.09                      0.07500000000000001      0.01500704590468486      -0.023144946050934423
0.11                      0.07500000000000001      0.015012781481127807     -0.025185382922249883
0.13                      0.07500000000000001      0.015065848278325423     -0.02708497035640362
0.15                      0.07500000000000001      0.015169477502687313     -0.02886531627738282
0.17                      0.07500000000000001      0.015313674843199962     -0.03054525105363416
0.19                      0.07500000000000001      0.015491542426786787     -0.032135763884270675
0.21                      0.07500000000000001      0.015697839112347612     -0.033639903955353934
0.23                      0.07500000000000001      0.015927959807712673     -0.035060111707033534
0.25                      0.07500000000000001      0.016178720145070997     -0.036394637973742906
0.27                      0.07500000000000001      0.01644730143855835      -0.03764173694424609
0.29                      0.07500000000000001      0.01673168091429276      -0.03879862580920195
0.31                      0.07500000000000001      0.01702961915673623      -0.0398619831588999
0.33                      0.07500000000000001      0.017340020846583228     -0.04082911239875209
0.35                      0.07500000000000001      0.01766064903229972      -0.041696544402246336
0.37                      0.07500000000000001      0.017990941303843464     -0.04246202203124032
0.39                      0.07500000000000001      0.01832869111187446      -0.043122565425872963
0.41                      0.07500000000000001      0.01867345651899971      -0.04367648682178657
0.43                      0.07500000000000001      0.019023260596446216     -0.04412155552011765
0.45                      0.07500000000000001      0.01937747596326917      -0.04445667551814064
0.47                      0.07500000000000001      0.01973447888182993      -0.0446804699496223
0.49                      0.07500000000000001      0.020093354344846083     -0.04479240967482637
0.51                      0.07500000000000001      0.020452761822731858     -0.04479202721502807
0.53                      0.07500000000000001      0.02081163787457048      -0.04467932032600501
0.55                      0.07500000000000001      0.021168639754334653     -0.044454760876965975
0.57                      0.07500000000000001      0.021522856209695507     -0.044118874444547825
0.59                      0.07500000000000001      0.02187265931154202      -0.043673041149852744
0.61                      0.07500000000000001      0.0222174252331796       -0.04311835479317487
0.63                      0.07500000000000001      0.022555175014319813     -0.042457047640039956
0.65                      0.07500000000000001      0.022885466205300138     -0.041690807899508055
0.67                      0.07500000000000001      0.023206095728686822     -0.04082261275959591
0.69                      0.07500000000000001      0.02351649204138711      -0.03985472691334522
0.71                      0.07500000000000001      0.023814430317763726     -0.038790604853283846
0.73                      0.07500000000000001      0.02409879800309167      -0.037632967605738296
0.75                      0.07500000000000001      0.02436736813285871      -0.03638510126423352
0.77                      0.07500000000000001      0.02461809919471664      -0.03504982995556319
0.79                      0.07500000000000001      0.024848161655119754     -0.033628852049433486
0.81                      0.07500000000000001      0.025054346998398792     -0.03212394283613671
0.83                      0.07500000000000001      0.025232151750140992     -0.030532597345882227
0.85                      0.07500000000000001      0.025376122046657356     -0.028851711081170583
0.87                      0.07500000000000001      0.02547978205279926      -0.02707072317468878
0.89                      0.07500000000000001      0.02553292795225254      -0.025169769590298086
0.91                      0.07500000000000001      0.025540533566479725     -0.02313099071443117
0.93                      0.07500000000000001      0.025498786588573515     -0.02090201428386471
0.95                      0.07500000000000001      0.02545563623497056      -0.018492226928193717
0.97                      0.07500000000000001      0.025532670827575585     -0.01593131395945048
0.99                      0.07500000000000001      0.025835563773822613     -0.013586644712609708
0.01                      0.08100000000000002      0.015187836913428706     -0.013912383306243281
0.03                      0.08100000000000002      0.015496851532816023     -0.016149276829634022
0.05                      0.08100000000000002      0.015580972751419757     -0.01857455807509147
0.07                      0.08100000000000002      0.015560156004405315     -0.020943537578832827
0.09                      0.08100000000000002      0.015522700981764278     -0.023148850124083756
0.11                      0.08100000000000002      0.015512190694716124     -0.025187455667426112
0.13                      0.08100000000000002      0.01554532502636204      -0.02708909048935673
0.15                      0.08100000000000002      0.015625061528840516     -0.028875019586046845
0.17                      0.08100000000000002      0.015743594600803688     -0.030560227871069025
0.19                      0.08100000000000002      0.015897526209870144     -0.032155782085252466
0.21                      0.08100000000000002      0.016078682123097196     -0.03366437646237436
0.23                      0.08100000000000002      0.016284746028422704     -0.03508843958153296
0.25                      0.08100000000000002      0.01651081217937095      -0.0364264124275839
0.27                      0.08100000000000002      0.016754958996225873     -0.03767637494628501
0.29                      0.08100000000000002      0.01701432393726611      -0.038835848235321525
0.31                      0.08100000000000002      0.017287225308703812     -0.039901348777796816
0.33                      0.08100000000000002      0.01757189536220807      -0.04087036992213378
0.35                      0.08100000000000002      0.017866599521615362     -0.041739380635981926
0.37                      0.08100000000000002      0.018170388914428636     -0.04250619684172354
0.39                      0.08100000000000002      0.018481309618502643     -0.04316787056085039
0.41                      0.08100000000000002      0.018798869389256404     -0.04372266583814849
0.43                      0.08100000000000002      0.019121070412200576     -0.04416847796363867
0.45                      0.08100000000000002      0.019447577590447632     -0.04450408071000385
0.47                      0.08100000000000002      0.01977648150327847      -0.044728254575303064
0.49                      0.08100000000000002      0.020107374166961973     -0.04484034274539237
0.51                      0.08100000000000002      0.02043851266969755      -0.0448399601468483
0.53                      0.08100000000000002      0.02076940592562342      -0.04472710466148266
0.55                      0.08100000000000002      0.02109830902925314      -0.044502165981096735
0.57                      0.08100000000000002      0.021424815312867017     -0.04416579621498893
0.59                      0.08100000000000002      0.021747017397031845     -0.043719220234497945
0.61                      0.08100000000000002      0.0220645749941919       -0.04316365878517832
0.63                      0.08100000000000002      0.022375497901576894     -0.0425012228207073
0.65                      0.08100000000000002      0.02267928249516611      -0.04173364239535364
0.67                      0.08100000000000002      0.022973990634203606     -0.04086387077898791
0.69                      0.08100000000000002      0.023258650038954092     -0.03989408978113396
0.71                      0.08100000000000002      0.023531555559012957     -0.038827827174822235
0.73                      0.08100000000000002      0.0237909084044191       -0.03766759806169609
0.75                      0.08100000000000002      0.024035042515001326     -0.03641687202186365
0.77                      0.08100000000000002      0.024261078783363307     -0.03507814479547036
0.79                      0.08100000000000002      0.024467092715285587     -0.03365329922286241
0.81                      0.08100000000000002      0.024648126038538474     -0.03214394006205243
0.83                      0.08100000000000002      0.02480207845033101      -0.030547556960408374
0.85                      0.08100000000000002      0.02492025698820184      -0.028861424524866505
0.87                      0.08100000000000002      0.025000205303446734     -0.02707491441461777
0.89                      0.08100000000000002      0.025032493881719547     -0.025171916631748826
0.91                      0.08100000000000002      0.02502394915602312      -0.023135364214063137
0.93                      0.08100000000000002      0.024981568606752706     -0.02092747895125527
0.95                      0.08100000000000002      0.024954498428667895     -0.018567742188590333
0.97                      0.08100000000000002      0.025043172979378525     -0.016111839967947506
0.99                      0.08100000000000002      0.025353271903568533     -0.013901057523713366
0.01                      0.08700000000000001      0.0156708204020285       -0.014196264023880972
0.03                      0.08700000000000001      0.01596891582012422      -0.01632510499469312
0.05                      0.08700000000000001      0.01606671429390684      -0.018657077201868644
0.07                      0.08700000000000001      0.016054122842085378     -0.020977275493838855
0.09                      0.08700000000000001      0.01601896849166063      -0.023154629888858507
0.11                      0.08700000000000001      0.015995888813995395     -0.025189136962431594
0.13                      0.08700000000000001      0.01601349450377714      -0.02709067461551673
0.15                      0.08700000000000001      0.016071823530146957     -0.028881762897311845
0.17                      0.08700000000000001      0.01616744444825869      -0.030572043958935084
0.19                      0.08700000000000001      0.016297890253567385     -0.03217254231374626
0.21                      0.08700000000000001      0.016455674422097655     -0.033685715335830584
0.23                      0.08700000000000001      0.016637534254749325     -0.03511359152089506
0.25                      0.08700000000000001      0.016839785859564638     -0.036455124134197284
0.27                      0.08700000000000001      0.017059506042980208     -0.037707941005501
0.29                      0.08700000000000001      0.01729443913233761      -0.03887005754489563
0.31                      0.08700000000000001      0.01754238998981753      -0.03993768820753744
0.33                      0.08700000000000001      0.017801726517935247     -0.04090860663449981
0.35                      0.08700000000000001      0.018070806396953125     -0.041779219034637854
0.37                      0.08700000000000001      0.018348245750917876     -0.04254730911516793
0.39                      0.08700000000000001      0.018632625473037834     -0.04321012322213674
0.41                      0.08700000000000001      0.018923140278302598     -0.043765730379380516
0.43                      0.08700000000000001      0.019218153243049936     -0.04421229390129326
0.45                      0.08700000000000001      0.019516990668096278     -0.044548327219467956
0.47                      0.08700000000000001      0.019818258601585693     -0.04477286678081077
0.49                      0.08700000000000001      0.020121163639225097     -0.044885092195563775
0.51                      0.08700000000000001      0.02042449336154317      -0.0448847093733724
0.53                      0.08700000000000001      0.020727398545298422     -0.044771716962954906
0.55                      0.08700000000000001      0.021028666332869726     -0.04454641223118371
0.57                      0.08700000000000001      0.02132750441893874      -0.04420961161497104
0.59                      0.08700000000000001      0.02162251654834771      -0.04376228471124886
0.61                      0.08700000000000001      0.021913025982805347     -0.04320591006601982
0.63                      0.08700000000000001      0.02219740996763853      -0.0425423353729452
0.65                      0.08700000000000001      0.022474843447754307     -0.04177347812291775
0.67                      0.08700000000000001      0.022743926223371014     -0.04090210802202233
0.69                      0.08700000000000001      0.023003259917125745     -0.03993042396900452
0.71                      0.08700000000000001      0.023251205123252218     -0.03886203675153041
0.73                      0.08700000000000001      0.023486125663086596     -0.03769915860079395
0.75                      0.08700000000000001      0.02370583158951297      -0.03644558046607541
0.77                      0.08700000000000001      0.02390805240925425      -0.0351032830482535
0.79                      0.08700000000000001      0.02408985882439177      -0.03367461641679163
0.81                      0.08700000000000001      0.024247566202894567     -0.032160681591569165
0.83                      0.08700000000000001      0.024377964140855288     -0.03055936975769121
0.85                      0.08700000000000001      0.02447332977141455      -0.028868216648905865
0.87                      0.08700000000000001      0.02453199394364019      -0.027076589586380026
0.89                      0.08700000000000001      0.02454825884285527      -0.025173814674510783
0.91                      0.08700000000000001      0.024526249935267867     -0.023140774350480023
0.93                      0.08700000000000001      0.024488742111338214     -0.020958781419715966
0.95                      0.08700000000000001      0.02447386814007887      -0.01864394065526005
0.97                      0.08700000000000001      0.024572634138469576     -0.016289777444765778
0.99                      0.08700000000000001      0.024874051125187445     -0.014184965183892154
0.01                      0.09300000000000001      0.016140393366871748     -0.01445870403010062
0.03                      0.09300000000000001      0.016422906347444033     -0.01649408727575399
0.05                      0.09300000000000001      0.016534554786213358     -0.018744426190120022
0.07                      0.09300000000000001      0.016530927954320613     -0.0210142204786678
0.09                      0.09300000000000001      0.016495389214103613     -0.023161872132108154
0.11                      0.09300000000000001      0.01646428261470993      -0.025191024938326447
0.13                      0.09300000000000001      0.016469893232247682     -0.02709101143699861
0.15                      0.09300000000000001      0.016509614842888154     -0.028886008188425776
0.17                      0.09300000000000001      0.01658492696460731      -0.030581221671020845
0.19                      0.09300000000000001      0.016692983150200673     -0.03218622066401182
0.21                      0.09300000000000001      0.016827966711760185     -0.03370402848917149
0.23                      0.09300000000000001      0.016986752468211436     -0.03513569551095032
0.25                      0.09300000000000001      0.017165385350344564     -0.036480790907408224
0.27                      0.09300000000000001      0.017361360520349756     -0.03773657460577902
0.29                      0.09300000000000001      0.017571968104068386     -0.03890126703874024
0.31                      0.09300000000000001      0.01779540172234749      -0.039971131703133794
0.33                      0.09300000000000001      0.018029546063229988     -0.04094385493396208
0.35                      0.09300000000000001      0.018273248667530304     -0.04181610344682398
0.37                      0.09300000000000001      0.01852458770925905      -0.04258540701950029
0.39                      0.09300000000000001      0.01878276374262193      -0.04324935934989781
0.41                      0.09300000000000001      0.019046370837054568     -0.04380573701012896
0.43                      0.09300000000000001      0.019314429384454934     -0.04425300230501529
0.45                      0.09300000000000001      0.019585835561169763     -0.044589474357844286
0.47                      0.09300000000000001      0.01985965365669728      -0.04481434790494061
0.49                      0.09300000000000001      0.020134859495954865     -0.04492671608706036
0.51                      0.09300000000000001      0.020410567856171017     -0.04492633301781792
0.53                      0.09300000000000001      0.020685774002459544     -0.04481319838182857
0.55                      0.09300000000000001      0.020959591727046065     -0.04458755920347555
0.57                      0.09300000000000001      0.021230998502482785     -0.04425032032375184
0.59                      0.09300000000000001      0.021499056103844377     -0.043802291195745385
0.61                      0.09300000000000001      0.021762658258220595     -0.043245146250148636
0.63                      0.09300000000000001      0.02202083762952913      -0.042580432931116526
0.65                      0.09300000000000001      0.022272171388057597     -0.041810360109756244
0.67                      0.09300000000000001      0.022515874725467216     -0.04093735576507373
0.69                      0.09300000000000001      0.022750021922813404     -0.039963862414970346
0.71                      0.09300000000000001      0.022973441999259762     -0.03889324533330458
0.73                      0.09300000000000001      0.023184046686682735     -0.03772778301251931
0.75                      0.09300000000000001      0.023379996762196306     -0.03647124268329592
0.77                      0.09300000000000001      0.023558604968647433     -0.035125373594878107
0.79                      0.09300000000000001      0.023717349961876        -0.03369291672742712
0.81                      0.09300000000000001      0.02385230163687351      -0.032174343954206645
0.83                      0.09300000000000001      0.023960214203891862     -0.030568493201930128
0.85                      0.09300000000000001      0.024035363404540357     -0.02887240356107798
0.87                      0.09300000000000001      0.024075147690030455     -0.027076704123876316
0.89                      0.09300000000000001      0.02408005835797527      -0.025175666016718713
0.91                      0.09300000000000001      0.024048914068158674     -0.023148268277373856
0.93                      0.09300000000000001      0.02401535935548613      -0.020996271126193372
0.95                      0.09300000000000001      0.024009874514274665     -0.018729592823162732
0.97                      0.09300000000000001      0.02412105430484873      -0.016465126389905313
0.99                      0.09300000000000001      0.024405793465048894     -0.014446264637483146
0.01                      0.09900000000000002      0.016595286579639566     -0.014701933434441114
0.03                      0.09900000000000002      0.0168571314749838       -0.01666106347283547
0.05                      0.09900000000000002      0.016984494228339298     -0.01883660503984559
0.07                      0.09900000000000002      0.016990571341111024     -0.02105437253331968
0.09                      0.09900000000000002      0.01695679921156627      -0.023175456810290235
0.11                      0.09900000000000002      0.0169216446877146       -0.02519418252431972
0.13                      0.09900000000000002      0.01691600235406805      -0.027092038117097088
0.15                      0.09900000000000002      0.01693927149370681      -0.028889324334991022
0.17                      0.09900000000000002      0.016996242341159946     -0.03058842744820508
0.19                      0.09900000000000002      0.01708300782930684      -0.03219777039463149
0.21                      0.09900000000000002      0.01719605518774487      -0.03371992924196531
0.23                      0.09900000000000002      0.017332602070986025     -0.035155370639280446
0.25                      0.09900000000000002      0.017488116313782748     -0.036503844737333604
0.27                      0.09900000000000002      0.017660904001525698     -0.03776268687423318
0.29                      0.09900000000000002      0.017847451345525768     -0.03892979244493989
0.31                      0.09900000000000002      0.018046744379222462     -0.04000198189279759
0.33                      0.09900000000000002      0.01825588087441894      -0.04097636654353079
0.35                      0.09900000000000002      0.018474387858584608     -0.04185024121733876
0.37                      0.09900000000000002      0.018699875108470484     -0.04262070929239209
0.39                      0.09900000000000002      0.018931998002794884     -0.04328573752269872
0.41                      0.09900000000000002      0.019168914243602907     -0.043842887554837916
0.43                      0.09900000000000002      0.019410109164575275     -0.044290793119696116
0.45                      0.09900000000000002      0.019654331916753462     -0.0446277154369824
0.47                      0.09900000000000002      0.019900746444980938     -0.04485288790790454
0.49                      0.09900000000000002      0.020148533382011554     -0.044965404158734575
0.51                      0.09900000000000002      0.020396664607063516     -0.04496502077633742
0.53                      0.09900000000000002      0.02064445135777807      -0.0448517387595539
0.55                      0.09900000000000002      0.020890866085757038     -0.044625799978377685
0.57                      0.09900000000000002      0.021135085859215072     -0.04428811192351015
0.59                      0.09900000000000002      0.021376283246030983     -0.043839441218849994
0.61                      0.09900000000000002      0.021613196545521365     -0.04328152502991752
0.63                      0.09900000000000002      0.021845320736686213     -0.04261573404794557
0.65                      0.09900000000000002      0.022070805624622138     -0.041844498550150364
0.67                      0.09900000000000002      0.022289310014173048     -0.04096986521335621
0.69                      0.09900000000000002      0.022498444460503184     -0.03999470914113076
0.71                      0.09900000000000002      0.02269772815676178      -0.03892176694065887
0.73                      0.09900000000000002      0.022884276676065997     -0.03775388318428444
0.75                      0.09900000000000002      0.02305703621473723      -0.03649428845665099
0.77                      0.09900000000000002      0.02321252860800431      -0.035145033870968
0.79                      0.09900000000000002      0.023349030412813603     -0.033708808792421475
0.81                      0.09900000000000002      0.023462073283453136     -0.03218587422227176
0.83                      0.09900000000000002      0.02354884249489384      -0.03057571902944258
0.85                      0.09900000000000002      0.02360553835196381      -0.028875634012194687
0.87                      0.09900000000000002      0.023628957112034686     -0.027077567532551375
0.89                      0.09900000000000002      0.023623356322615762     -0.02517900126280518
0.91                      0.09900000000000002      0.023588145714132706     -0.023160392667924676
0.93                      0.09900000000000002      0.02355650091599852      -0.021036997057346553
0.95                      0.09900000000000002      0.02356083516813506      -0.01882012748710077
0.97                      0.09900000000000002      0.02368653638987398      -0.016636558820119857
0.99                      0.09900000000000002      0.02395091001322416      -0.014688703585683265
0.01                      0.10500000000000001      0.017035500040331962     -0.014925952236902448
0.03                      0.10500000000000001      0.01728457116545479      -0.016823968104813205
0.05                      0.10500000000000001      0.017416532620284676     -0.018933613751045367
0.07                      0.10500000000000001      0.017433053002456598     -0.021097731657794466
0.09                      0.10500000000000001      0.017406391420771678     -0.023191699381345684
0.11                      0.10500000000000001      0.017369114084471907     -0.025197836511287035
0.13                      0.10500000000000001      0.017352752995299495     -0.02709318385558153
0.15                      0.10500000000000001      0.017361210137170433     -0.028891779570689845
0.17                      0.10500000000000001      0.017401637535470985     -0.030593842468041244
0.19                      0.10500000000000001      0.01746776101717186      -0.032207333203491395
0.21                      0.10500000000000001      0.01756062279931643      -0.03373345565971837
0.23                      0.10500000000000001      0.017674840341111598     -0.03517269858657228
0.25                      0.10500000000000001      0.017808312815082845     -0.03652439572558161
0.27                      0.10500000000000001      0.017957929683919932     -0.037786281546615806
0.29                      0.10500000000000001      0.01812110165042952      -0.03895571855463351
0.31                      0.10500000000000001      0.018296262376998593     -0.040030135857678686
0.33                      0.10500000000000001      0.018480869113380868     -0.04100619190037115
0.35                      0.10500000000000001      0.018674291445220197     -0.041881607668667484
0.37                      0.10500000000000001      0.018874185349746338     -0.042653241298736856
0.39                      0.10500000000000001      0.019080345130780475     -0.04331927279983775
0.41                      0.10500000000000001      0.019290788142022126     -0.043877193563258116
0.43                      0.10500000000000001      0.019505323674945552     -0.04432569128428531
0.45                      0.10500000000000001      0.019722435419610343     -0.044663056490564824
0.47                      0.10500000000000001      0.01994171592067605      -0.04488850135483903
0.49                      0.10500000000000001      0.02016207737452086      -0.04500116262215563
0.51                      0.10500000000000001      0.020382890576982893     -0.045000778854975325
0.53                      0.10500000000000001      0.0206032511010325       -0.04488735255056224
0.55                      0.10500000000000001      0.020822532633911692     -0.044661140530271835
0.57                      0.10500000000000001      0.02103964298361059      -0.04432301026293262
0.59                      0.10500000000000001      0.021254179187093578     -0.04387374635511722
0.61                      0.10500000000000001      0.021464621105094117     -0.043315060623952024
0.63                      0.10500000000000001      0.02167077972984964      -0.0426482644845644
0.65                      0.10500000000000001      0.021870673739860867     -0.04187586540626098
0.67                      0.10500000000000001      0.02206408960634274      -0.040999687851490274
0.69                      0.10500000000000001      0.022248697977205217     -0.04002286348903255
0.71                      0.10500000000000001      0.02242384334676966      -0.03894768840060146
0.73                      0.10500000000000001      0.022587017136524456     -0.03777747118219438
0.75                      0.10500000000000001      0.022736602380235994     -0.036514830512543554
0.77                      0.10500000000000001      0.02287005565250565      -0.03516234448151397
0.79                      0.10500000000000001      0.02298422522656468      -0.03372233164344791
0.81                      0.10500000000000001      0.023077091559056587     -0.03219541247919908
0.83                      0.10500000000000001      0.023143080118008717     -0.03058102467042765
0.85                      0.10500000000000001      0.02318348235699285      -0.028878093524214072
0.87                      0.10500000000000001      0.02319205104710515      -0.027078647245002706
0.89                      0.10500000000000001      0.023176382391622466     -0.025182941515236798
0.91                      0.10500000000000001      0.02313928864639475      -0.02317668021960234
0.93                      0.10500000000000001      0.023112239186513513     -0.021080762693191195
0.95                      0.10500000000000001      0.02312678147901972      -0.018914955547985075
0.97                      0.10500000000000001      0.02325949817936134      -0.016800774897469537
0.99                      0.10500000000000001      0.023509400769713258     -0.014912282028492495
0.01                      0.11100000000000002      0.017465012080843913     -0.015137586629201942
0.03                      0.11100000000000002      0.01770575541108864      -0.016980038479442842
0.05                      0.11100000000000002      0.017834663981352927     -0.01903170648358428
0.07                      0.11100000000000002      0.01786450848295625      -0.0211426483519475
0.09                      0.11100000000000002      0.017844165841719835     -0.023210599845274498
0.11                      0.11100000000000002      0.017806531441935898     -0.025201915504173465
0.13                      0.11100000000000002      0.017780145155942034     -0.027094448652451943
0.15                      0.11100000000000002      0.017775430773279036     -0.02889337389552224
0.17                      0.11100000000000002      0.017800136845457556     -0.03059789701462947
0.19                      0.11100000000000002      0.017847306416282        -0.032214912776164714
0.21                      0.11100000000000002      0.017920831468361844     -0.03374473092265468
0.23                      0.11100000000000002      0.018013790918342102     -0.03518767788266995
0.25                      0.11100000000000002      0.0181257758076587       -0.03654243216570467
0.27                      0.11100000000000002      0.018252657191144717     -0.03780727443988347
0.29                      0.11100000000000002      0.01839289638009035      -0.03897904172625405
0.31                      0.11100000000000002      0.01854411691067523      -0.0400555941361829
0.33                      0.11100000000000002      0.018704510780115757     -0.04103333100448312
0.35                      0.11100000000000002      0.01887295942743707      -0.041910202800810176
0.37                      0.11100000000000002      0.019047518433086608     -0.0426830030385346
0.39                      0.11100000000000002      0.019227805126578696     -0.0433499651813149
0.41                      0.11100000000000002      0.01941199253231221      -0.04390865503538957
0.43                      0.11100000000000002      0.01959996054458299      -0.04435768687234878
0.45                      0.11100000000000002      0.019790147573677124     -0.04469549770255858
0.47                      0.11100000000000002      0.019982435912030572     -0.04492117733442891
0.49                      0.11100000000000002      0.02017554022560855      -0.04503398835738856
0.51                      0.11100000000000002      0.02036919807189257      -0.04503360450884138
0.53                      0.11100000000000002      0.020562301902620976     -0.044920028428011155
0.55                      0.11100000000000002      0.020754591371510013     -0.044693580859158005
0.57                      0.11100000000000002      0.020944777129627345     -0.04435500579972694
0.59                      0.11100000000000002      0.02113274392703217      -0.0439052066045471
0.61                      0.11100000000000002      0.021316931936938833     -0.04334575303225215
0.63                      0.11100000000000002      0.02149721460901939      -0.042678024240973035
0.65                      0.11100000000000002      0.0216717757337738       -0.0419044606780881
0.67                      0.11100000000000002      0.021840213501976305     -0.04102682367947594
0.69                      0.11100000000000002      0.022000611930577407     -0.04004832191145872
0.71                      0.11100000000000002      0.02215181812277641      -0.03897100543999749
0.73                      0.11100000000000002      0.022292056929679838     -0.03779846443005519
0.75                      0.11100000000000002      0.022418906263741482     -0.03653286145132221
0.77                      0.11100000000000002      0.022530890575558068     -0.03517731334567128
0.79                      0.11100000000000002      0.02262379795921599      -0.033733605318433064
0.81                      0.11100000000000002      0.022697279629730043     -0.032202964984224994
0.83                      0.11100000000000002      0.022744287296099158     -0.030585036895442005
0.85                      0.11100000000000002      0.02276919541962747      -0.02887978209713614
0.87                      0.11100000000000002      0.02276442949524183      -0.027079943261230307
0.89                      0.11100000000000002      0.022739136564995398     -0.02518748677401359
0.91                      0.11100000000000002      0.022701603090162732     -0.023195459353577353
0.93                      0.11100000000000002      0.022680392537083382     -0.021126208386390233
0.95                      0.11100000000000002      0.022707561360428462     -0.019012975753822547
0.97                      0.11100000000000002      0.022838605231990612     -0.016958039651505517
0.99                      0.11100000000000002      0.02307955003903276      -0.015121994027095822
0.01                      0.11700000000000002      0.01788848886879093      -0.015342335981593274
0.03                      0.11700000000000002      0.018120684211885354     -0.017129274596724378
0.05                      0.11700000000000002      0.01824648772136667      -0.019123122389499477
0.07                      0.11700000000000002      0.01828464388180036      -0.021190037441318258
0.09                      0.11700000000000002      0.01827012247441075      -0.023232158202076678
0.11                      0.11700000000000002      0.01823197321790748      -0.025207361532696565
0.13                      0.11700000000000002      0.018198178835995657     -0.027095832507708313
0.15                      0.11700000000000002      0.01818199887482019      -0.028894074522684932
0.17                      0.11700000000000002      0.01819174027111967      -0.03060059108796975
0.19                      0.11700000000000002      0.01822263499005458      -0.032220413589208144
0.21                      0.11700000000000002      0.01827652177617056      -0.033753782362336664
0.23                      0.11700000000000002      0.018349645621674845     -0.03520017520826718
0.25                      0.11700000000000002      0.018440118541951322     -0.0365579721411408
0.27                      0.11700000000000002      0.01854513795847841      -0.03782565237313002
0.29                      0.11700000000000002      0.01866249676655546      -0.03899973689563
0.31                      0.11700000000000002      0.018790307980252358     -0.040078356728310185
0.33                      0.11700000000000002      0.018926714349459996     -0.041057771166647467
0.35                      0.11700000000000002      0.01907039180523524      -0.04193602661376682
0.37                      0.11700000000000002      0.019219874358491318     -0.0427099945117853
0.39                      0.11700000000000002      0.019374377990189543     -0.04337781466713015
0.41                      0.11700000000000002      0.019532564030128586     -0.04393727488007789
0.43                      0.11700000000000002      0.019694019773487573     -0.044386779883886465
0.45                      0.11700000000000002      0.019857595664441688     -0.04472502650178005
0.47                      0.11700000000000002      0.020022870214659545     -0.044950911211886505
0.49                      0.11700000000000002      0.0201890018428355       -0.04506385983008331
0.51                      0.11700000000000002      0.020355506270813187     -0.045063476176917236
0.53                      0.11700000000000002      0.020521637824219195     -0.04494976207309703
0.55                      0.11700000000000002      0.020686912811444684     -0.04472310979061565
0.57                      0.11700000000000002      0.020850488297265345     -0.044384098533893065
0.59                      0.11700000000000002      0.021011944761864926     -0.04393382475061756
0.61                      0.11700000000000002      0.021170129041055523     -0.0433736022548179
0.63                      0.11700000000000002      0.021324625374195477     -0.04270501331717147
0.65                      0.11700000000000002      0.021474111606360927     -0.04193028436563171
0.67                      0.11700000000000002      0.02161778595783492      -0.04105125902805738
0.69                      0.11700000000000002      0.02175418632061975      -0.040071084408409306
0.71                      0.11700000000000002      0.021881985365200668     -0.03899169768150589
0.73                      0.11700000000000002      0.021999338635358922     -0.037816842959382535
0.75                      0.11700000000000002      0.022104328610602134     -0.036548397888311344
0.77                      0.11700000000000002      0.02219480016490562      -0.03518981017870207
0.79                      0.11700000000000002      0.022267877826170776     -0.03374264924473024
0.81                      0.11700000000000002      0.02232168607130986      -0.032208443769943355
0.83                      0.11700000000000002      0.022352464029165173     -0.03058775570448563
0.85                      0.11700000000000002      0.022362356893290573     -0.02888053518965205
0.87                      0.11700000000000002      0.022346092456444745     -0.027081455581234183
0.89                      0.11700000000000002      0.022312821456397246     -0.025192693920435133
